video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_42,37,2,2018-08-16 22:37:55,15,2018-08-16 22:38:05,9,1,,1.0,,The bat had gone inside the roost in between.,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_43,38,2,2018-08-16 22:38:05,16,2018-08-16 22:38:07,6,2,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_44,38,2,2018-08-16 22:38:07,13,2018-08-16 22:38:09,2,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_45,38,2,2018-08-16 22:38:28,4,2018-08-16 22:38:30,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_46,38,2,2018-08-16 22:38:30,17,2018-08-16 22:38:32,10,2,T,0.0,Be,Bat activity is not properly visible in the cameras,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_47,38,2,2018-08-16 22:38:32,17,2018-08-16 22:38:44,6,2,,0.0,Be,Bat activity is not properly visible in the cameras,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_48,38,2,2018-08-16 22:38:44,11,2018-08-16 22:38:45,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_49,38,2,2018-08-16 22:38:45,17,2018-08-16 22:38:50,6,2,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_50,38,2,2018-08-16 22:38:50,13,2018-08-16 22:38:52,8,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_51,39,2,2018-08-16 22:39:00,11,2018-08-16 22:39:13,8,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_52,39,2,2018-08-16 22:39:14,11,2018-08-16 22:39:16,9,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_53,39,2,2018-08-16 22:39:16,16,2018-08-16 22:39:17,10,2,"T,P",1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_54,40,2,2018-08-16 22:40:07,25,2018-08-16 22:40:08,6,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_55,40,2,2018-08-16 22:40:13,23,2018-08-16 22:40:14,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_56,41,2,2018-08-16 22:41:00,24,2018-08-16 22:41:01,11,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_57,41,2,2018-08-16 22:41:15,7,2018-08-16 22:41:15,11,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_58,41,2,2018-08-16 22:41:15,18,2018-08-16 22:41:16,25,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_59,44,2,2018-08-16 22:44:01,13,2018-08-16 22:44:01,17,1,,0.0,,Only a few frames,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_60,44,2,2018-08-16 22:44:01,25,2018-08-16 22:44:03,12,2,T,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_61,44,2,2018-08-16 22:44:11,23,2018-08-16 22:44:12,19,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_62,44,2,2018-08-16 22:44:42,17,2018-08-16 22:44:46,12,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_63,44,2,2018-08-16 22:44:46,24,2018-08-16 22:44:50,22,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_64,44,2,2018-08-16 22:44:57,12,2018-08-16 22:45:02,24,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_65,45,2,2018-08-16 22:45:03,9,2018-08-16 22:45:04,1,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_66,45,2,2018-08-16 22:45:08,13,2018-08-16 22:45:15,8,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_67,45,2,2018-08-16 22:45:31,12,2018-08-16 22:45:32,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_68,46,2,2018-08-16 22:46:39,12,2018-08-16 22:46:39,24,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_69,48,2,2018-08-16 22:48:36,14,2018-08-16 22:48:38,14,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_70,48,2,2018-08-16 22:48:39,18,2018-08-16 22:48:42,5,1,,1.0,,,,Aditya
