,Unnamed: 0,audio_file,cf_detection_number,detection_start,detection_stop,duration,num_bats
191,5,matching_annotaudio_Aditya_2018-08-17_12_16_hp,5.0,0.234028,0.25088,0.016851999999999978,1
192,0,matching_annotaudio_Aditya_2018-08-17_12_2_hp,0.0,0.179168,0.20853200000000002,0.02936400000000003,1
193,1,matching_annotaudio_Aditya_2018-08-17_12_2_hp,1.0,0.215732,0.235848,0.020115999999999995,1
194,2,matching_annotaudio_Aditya_2018-08-17_12_2_hp,2.0,0.27117199999999997,0.300752,0.02958000000000005,1
195,3,matching_annotaudio_Aditya_2018-08-17_12_2_hp,3.0,0.307896,0.3356,0.027704000000000006,1
196,2,matching_annotaudio_Aditya_2018-08-17_12_21_hp,2.0,0.13145199999999999,0.173984,0.042532000000000014,1
197,3,matching_annotaudio_Aditya_2018-08-17_12_21_hp,3.0,0.21053200000000002,0.258312,0.04777999999999996,1
198,2,matching_annotaudio_Aditya_2018-08-17_12_33_hp,2.0,0.214556,0.235224,0.020667999999999992,1
199,3,matching_annotaudio_Aditya_2018-08-17_12_33_hp,3.0,0.240188,0.256336,0.016147999999999996,1
200,4,matching_annotaudio_Aditya_2018-08-17_12_33_hp,4.0,0.28344400000000003,0.311744,0.028299999999999992,1
201,5,matching_annotaudio_Aditya_2018-08-17_12_33_hp,5.0,0.41795600000000005,0.43954399999999993,0.021587999999999885,1
202,0,matching_annotaudio_Aditya_2018-08-17_12_53_hp,0.0,0.067224,0.08090399999999999,0.013679999999999984,1
203,1,matching_annotaudio_Aditya_2018-08-17_12_53_hp,1.0,0.160296,0.18299200000000002,0.02269600000000002,1
204,0,matching_annotaudio_Aditya_2018-08-17_12_68_hp,0.0,0.072528,0.08896,0.016432000000000002,1
205,1,matching_annotaudio_Aditya_2018-08-17_12_68_hp,1.0,0.164192,0.178672,0.014479999999999993,1
206,1,matching_annotaudio_Aditya_2018-08-17_12_74_hp,1.0,0.061696,0.08484,0.023143999999999998,1
207,2,matching_annotaudio_Aditya_2018-08-17_12_74_hp,2.0,0.090836,0.10933599999999999,0.01849999999999999,1
208,4,matching_annotaudio_Aditya_2018-08-17_12_74_hp,4.0,0.157388,0.172204,0.014815999999999996,1
209,5,matching_annotaudio_Aditya_2018-08-17_12_74_hp,5.0,0.178868,0.195076,0.016208,1
