,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.6054,-2.44140625,False,-5.37109375,2.9296875,random_value,242
0,False,False,True,0.0708,-5.859375,False,-7.32421875,-2.685546875,random_value,243
0,True,False,False,0.611,-0.732421875,False,-5.126953125,3.90625,random_value,244
0,True,False,False,0.6662,-0.48828125,False,-4.8828125,2.685546875,random_value,245
0,True,False,False,0.1988,-0.48828125,False,-10.25390625,0.48828125,random_value,246
0,False,False,True,0.0,-4.39453125,True,-7.32421875,-0.9765625,random_value,247
0,True,False,False,0.6054,1.46484375,False,-5.37109375,5.37109375,random_value,248
0,False,False,True,0.0,-5.859375,True,-9.765625,-2.44140625,random_value,249
0,True,False,False,0.4632,1.953125,False,-3.90625,6.34765625,random_value,250
0,True,False,False,0.6038,-1.220703125,False,-7.8125,2.685546875,random_value,251
0,True,False,False,0.6054,0.0,False,-9.27734375,4.8828125,random_value,252
0,True,False,False,0.7962,-0.48828125,False,-10.498046875,3.41796875,random_value,253
0,True,False,False,0.5918,-1.46484375,False,-5.37109375,4.39453125,random_value,254
0,True,False,False,0.5324,-1.708984375,False,-7.32421875,3.41796875,random_value,255
0,True,False,False,0.2776,-3.662109375,False,-7.32421875,0.48828125,random_value,256
0,True,False,False,0.1936,3.41796875,False,-0.48828125,7.32421875,random_value,257
0,True,False,False,0.4626,2.44140625,False,-1.953125,6.591796875,random_value,258
0,True,False,False,0.2722,-2.44140625,False,-4.39453125,0.244140625,random_value,259
0,True,False,False,0.1944,2.9296875,False,-2.9296875,4.39453125,random_value,260
0,True,False,False,0.401,-0.48828125,False,-7.8125,1.953125,random_value,261
0,True,False,False,0.7318,0.48828125,False,-8.056640625,2.685546875,random_value,262
0,True,False,False,0.664,-1.46484375,False,-6.8359375,3.90625,random_value,263
0,True,False,False,0.401,-2.44140625,False,-9.27734375,1.46484375,random_value,264
0,True,False,False,0.6734,-0.244140625,False,-3.173828125,2.44140625,random_value,265
0,False,False,True,0.207,-2.9296875,False,-8.056640625,-0.9765625,random_value,266
0,True,False,False,0.2578,-3.662109375,False,-7.32421875,1.953125,random_value,267
0,True,False,False,0.8008,-0.244140625,False,-6.8359375,2.685546875,random_value,268
0,True,False,False,0.0656,3.173828125,False,0.0,5.37109375,random_value,269
0,True,False,False,0.0662,-1.953125,False,-3.90625,0.244140625,random_value,270
0,True,False,False,0.0644,4.150390625,False,-0.9765625,9.033203125,random_value,271
0,True,False,False,0.4702,1.46484375,False,-1.708984375,3.90625,random_value,272
0,True,False,False,0.741,-0.732421875,False,-8.056640625,5.37109375,random_value,273
0,True,False,False,0.3986,2.9296875,False,-6.34765625,7.8125,random_value,274
0,False,False,True,0.1398,-4.8828125,False,-8.30078125,-0.244140625,random_value,275
0,True,False,False,0.3986,0.48828125,False,-6.34765625,3.90625,random_value,276
0,True,False,False,0.5984,2.197265625,False,-3.662109375,5.37109375,random_value,277
0,True,False,False,0.6682,0.732421875,False,-3.41796875,5.615234375,random_value,278
0,True,False,False,0.5272,2.44140625,False,-4.39453125,6.34765625,random_value,279
0,True,False,False,0.3452,-2.197265625,False,-5.859375,1.46484375,random_value,280
0,True,False,False,0.3966,1.46484375,False,-1.46484375,3.41796875,random_value,281
0,False,False,True,0.3338,-2.44140625,False,-7.32421875,-0.48828125,random_value,282
0,False,False,True,0.0,-3.41796875,True,-5.859375,-1.46484375,random_value,283
0,True,False,False,0.5956,-0.9765625,False,-4.8828125,4.150390625,random_value,284
0,True,False,False,0.4712,1.953125,False,-2.9296875,5.615234375,random_value,285
0,True,False,False,0.7964,0.9765625,False,-4.8828125,6.34765625,random_value,286
0,True,False,False,0.0656,2.685546875,False,0.0,4.638671875,random_value,287
0,True,False,False,0.1926,4.39453125,False,-3.41796875,8.30078125,random_value,288
0,True,False,False,0.4622,3.173828125,False,-1.953125,8.7890625,random_value,289
0,True,False,False,0.4708,-3.173828125,False,-7.32421875,1.220703125,random_value,290
0,True,False,False,0.7998,0.732421875,False,-5.37109375,5.615234375,random_value,291
0,True,False,False,0.4036,-2.44140625,False,-8.30078125,2.44140625,random_value,292
0,True,False,False,0.866,0.0,False,-5.126953125,6.103515625,random_value,293
0,True,False,False,0.8008,-0.9765625,False,-6.103515625,2.685546875,random_value,294
0,True,False,False,0.2776,-3.662109375,False,-6.34765625,0.732421875,random_value,295
0,True,False,False,0.2604,-2.44140625,False,-7.32421875,0.0,random_value,296
0,True,False,False,0.667,1.220703125,False,-7.32421875,5.859375,random_value,297
0,False,False,True,0.0,-6.8359375,True,-9.27734375,-1.953125,random_value,298
0,True,False,False,0.4572,2.197265625,False,-1.953125,5.126953125,random_value,299
0,True,False,False,0.1952,2.44140625,False,-0.244140625,5.859375,random_value,300
0,True,False,False,0.5952,-0.732421875,False,-4.39453125,1.46484375,random_value,301
0,True,False,False,0.5948,1.46484375,False,-2.44140625,4.39453125,random_value,302
0,True,False,False,0.6734,-0.244140625,False,-1.953125,1.220703125,random_value,303
0,True,False,False,0.2004,-3.90625,False,-9.27734375,0.48828125,random_value,304
0,True,False,False,0.0592,-5.126953125,False,-9.765625,0.0,random_value,305
0,True,False,False,0.866,0.0,False,-6.8359375,1.46484375,random_value,306
0,True,False,False,0.6054,-0.9765625,False,-12.20703125,6.34765625,random_value,307
0,True,False,False,0.5886,-2.9296875,False,-8.30078125,4.39453125,random_value,308
0,True,False,False,0.6656,-1.46484375,False,-9.27734375,1.953125,random_value,309
0,True,False,False,0.3828,0.9765625,False,-4.8828125,5.859375,random_value,310
0,True,False,False,0.5886,-1.46484375,False,-5.37109375,3.90625,random_value,311
0,True,False,False,0.2596,2.685546875,False,-4.150390625,4.150390625,random_value,312
