,Unnamed: 0,Unnamed: 0.1,value,segment_number,measurement,file_name,unique_window_id,video_annot_id,num_bats,groupsize
1644,2689,4137,-27.30535084111077,2,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1645,2692,4142,-25.397420441001614,3,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1646,2697,4148,-26.802940467756116,4,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1647,2700,4152,-23.610945786429912,5,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1648,2704,4157,-27.763695058515793,6,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1649,2709,4164,-30.334924562166602,7,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1650,2713,4174,-36.113571153350684,8,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1651,2716,4180,-28.87350841735085,9,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1652,2720,4186,-36.724948695245224,10,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,10_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1653,2723,4193,-31.719091459953255,14,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,14_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1654,2728,4200,-33.23949438917963,15,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,15_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1655,2733,4209,-35.99719948256867,20,rms,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,20_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp_singlebatmixed.WAV,Aditya_2018-08-19_0120-0200_79_hp_singlebatmi,3,multiple_virtual
1656,2736,4217,-29.700168345606215,0,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1657,2741,4226,-30.44663699788628,1,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1658,2745,4233,-27.291210863961485,3,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1659,2751,4241,-31.92745506976256,4,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1660,2757,4250,-28.606209684233598,5,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1661,2764,4261,-28.086394284567923,6,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1662,2770,4271,-34.035624435017986,7,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1663,2773,4277,-34.14934247539196,8,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1664,2778,4284,-36.195273977013,9,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1665,2781,4289,-36.23725665784293,21,rms,matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,21_matching_annotaudio_Aditya_2018-08-19_23_31_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_31_hp_singlebatmi,2,multiple_virtual
1666,2784,4293,-36.7024624527649,0,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1667,2789,4301,-28.978377511345855,1,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1668,2794,4308,-27.557240231603405,2,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1669,2799,4316,-30.72493542797418,3,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1670,2803,4323,-33.97985554671117,4,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1671,2809,4333,-36.83710671913967,17,rms,matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,17_matching_annotaudio_Aditya_2018-08-19_23_34_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_34_hp_singlebatmi,2,multiple_virtual
1672,2812,4337,-31.010333041074908,0,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1673,2817,4344,-35.44338227358264,2,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1674,2824,4356,-31.838280006934777,3,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1675,2828,4362,-33.6697512678018,5,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1676,2834,4370,-36.22454018438689,12,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1677,2837,4374,-32.53470572160137,14,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,14_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1678,2840,4378,-35.82413262643285,37,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,37_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1679,2845,4386,-35.991327396286536,81,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,81_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1680,2850,4392,-27.701999331627086,84,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,84_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1681,2854,4397,-33.31685596185319,98,rms,matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,98_matching_annotaudio_Aditya_2018-08-19_23_37_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_37_hp_singlebatmi,3,multiple_virtual
1682,2857,4402,-36.87976290548287,0,rms,matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_4_hp_singlebatmi,2,multiple_virtual
1683,2862,4409,-27.90522835128749,1,rms,matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_4_hp_singlebatmi,2,multiple_virtual
1684,2866,4415,-33.416152214074785,2,rms,matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_4_hp_singlebatmi,2,multiple_virtual
1685,2872,4424,-36.83680046885116,3,rms,matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-19_23_4_hp_singlebatmixed.WAV,Aditya_2018-08-19_23_4_hp_singlebatmi,2,multiple_virtual
1686,2875,4431,-29.15036200915456,0,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1687,2881,4440,-31.62210141167805,1,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1688,2888,4450,-33.772885018624834,2,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1689,2895,4458,-31.62585729880707,3,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1690,2899,4463,-26.88889896428932,4,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1691,2904,4471,-28.999997020637345,5,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1692,2909,4479,-27.805469306083154,6,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1693,2914,4488,-35.86697964430969,7,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1694,2920,4499,-35.1809977577846,8,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_18_hp_singlebatmi,3,multiple_virtual
1695,2926,4507,-36.9102072998404,0,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1696,2931,4518,-28.999574656490417,1,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1697,2934,4523,-27.612724941517527,2,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1698,2939,4531,-31.780535320677853,3,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1699,2943,4537,-36.056231723964196,4,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1700,2947,4544,-33.422247953074525,7,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1701,2950,4548,-36.88319007744283,17,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,17_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1702,2953,4552,-33.70597962187609,31,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,31_matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_43_hp_singlebatmi,2,multiple_virtual
1703,2956,4557,-28.1222804134904,0,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
1704,2961,4565,-34.36440118147654,1,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
1705,2965,4571,-22.374080448780738,2,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
1706,2969,4578,-34.49270323488692,3,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
1707,2972,4584,-31.39291731582183,4,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
1708,2977,4592,-33.62337264574659,5,rms,matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-20_0200-0300_66_hp_singlebatmixed.WAV,Aditya_2018-08-20_0200-0300_66_hp_singlebatmi,2,multiple_virtual
